repo,id,number,title,state,created_at,closed_at
ollama/ollama,2840421955,8960,Remote Access,closed,2025-02-09T03:57:37Z,2025-03-04T16:03:41Z
ollama/ollama,2840265942,8955,IBM Granite 3.2,closed,2025-02-08T21:15:02Z,2025-03-26T12:24:46Z
ollama/ollama,2839665287,8944,Ollama crashes when starts from M3 MacBook,open,2025-02-08T07:16:02Z,
ollama/ollama,2839625304,8943,deepseek-r1:671b model has no thought process,open,2025-02-08T05:51:17Z,
ollama/ollama,2839417347,8937,Unable to make OLLAMA_KEEP_ALIVE effective in the ollama official docker,closed,2025-02-08T02:32:35Z,2025-03-04T16:02:45Z
ollama/ollama,2838396206,8930,Deepseek-R1:671b no response,closed,2025-02-07T15:06:44Z,2025-02-08T02:14:42Z
ollama/ollama,2838213277,8927,The system cannot find the file specified,closed,2025-02-07T13:50:08Z,2025-03-04T16:02:20Z
ollama/ollama,2838064377,8925,"Error: Post ""http://0.0.0.0:11434/api/chat"": read tcp 127.0.0.1:11624->127.0.0.1:11434: wsarecv: An existing connection was forcibly closed by the remote host.",closed,2025-02-07T12:38:53Z,2025-03-04T16:01:59Z
ollama/ollama,2837823362,8924,"Problem with deploying deepseek671B：Error: PosT predict: Post ""http://127.0.0.1:42653/completion"": EOF",closed,2025-02-07T10:37:57Z,2025-03-04T16:10:02Z
ollama/ollama,2837630607,8922,Multiple questions cannot be answered simultaneously.,closed,2025-02-07T09:07:23Z,2025-03-04T16:01:37Z
ollama/ollama,2837481638,8920,Error: llama runner process has terminated: GGML_ASSERT(n_backends <= GGML_SCHED_MAX_BACKENDS) failed,closed,2025-02-07T07:52:52Z,2025-03-26T12:22:55Z
ollama/ollama,2837461117,8918,"ollama.generate(model='deepseek-r1:1.5b',prompt=‘hello’') httpcore.RemoteProtocolError: Server disconnected without sending a response.",closed,2025-02-07T07:42:30Z,2025-03-04T16:01:11Z
ollama/ollama,2837123883,8910,"In Linux, the model running deepseek R1:671b with ollama reports an error:Error: llama runner process has terminated: error loading model: unable to allocate CUDA0 buffer llama_load_model_from_file: failed to load model",closed,2025-02-07T03:02:45Z,2025-03-04T16:00:35Z
ollama/ollama,2837069524,8903,Ollama reload the same model while switching the clients,open,2025-02-07T02:08:05Z,
ollama/ollama,2837031808,8902,A meaningless error output occurred using deepseek-32B,closed,2025-02-07T01:33:51Z,2025-03-04T15:59:23Z
ollama/ollama,2837005880,8901,Support IBM granite-vision-3.1-2b,closed,2025-02-07T01:19:25Z,2025-03-04T21:13:34Z
ollama/ollama,2836715749,8898,Ollama OpenBSD,open,2025-02-06T22:02:49Z,
ollama/ollama,2835831780,8888,Running issue,closed,2025-02-06T15:22:12Z,2025-03-04T15:59:07Z
ollama/ollama,2835750501,8887,The stream mode doesnt work with Function Calling,closed,2025-02-06T14:49:54Z,2025-02-06T22:25:43Z
ollama/ollama,2835608231,8886,signal arrived during external code execution,closed,2025-02-06T13:55:56Z,2025-03-04T15:58:41Z
ollama/ollama,2834967514,8880,The ollama serve won't start either,closed,2025-02-06T09:15:48Z,2025-03-04T15:58:24Z
ollama/ollama,2834893689,8875,"在ollama上运行时, 怎么才能让它不返回<think>标签 ? When running on ollama, how can I make it not return the < think > tag?",closed,2025-02-06T08:40:42Z,2025-02-06T21:17:58Z
ollama/ollama,2834893223,8874,How to dynamically load the model onto the specified GPU? Not set 'CUDA_VISIBLE_DEVICES',closed,2025-02-06T08:40:27Z,2025-03-04T15:58:09Z
ollama/ollama,2834731493,8872,"After a period of conversation with DeepSeek R1, the memory of the server keeps decreasing and never release",closed,2025-02-06T07:10:55Z,2025-03-04T15:57:38Z
ollama/ollama,2834574212,8866,Segmentation fault,closed,2025-02-06T05:21:19Z,2025-03-04T15:57:22Z
ollama/ollama,2833808548,8857,Support riscv64 architecture,open,2025-02-05T19:38:43Z,
ollama/ollama,2833773700,8856,Unable to finish download,closed,2025-02-05T19:19:54Z,2025-03-04T15:40:02Z
ollama/ollama,2833352904,8852,"Ollama ""No connection could be made because the target machine actively refused it."" error only without GPU",open,2025-02-05T16:01:26Z,
ollama/ollama,2833010560,8846,Ai responses stopped,closed,2025-02-05T13:51:33Z,2025-03-04T15:57:02Z
ollama/ollama,2832563205,8843,Ollama current/stable (or built from source) appears broken on AMD MI300x ROCm gfx942,open,2025-02-05T10:41:51Z,
ollama/ollama,2832128300,8837,DeepSeek-R1 671b without <think> content,open,2025-02-05T07:22:31Z,
ollama/ollama,2830885145,8826,"Post ""http://127.0.0.1:11434/api/generate"": read tcp 127.0.0.1:52199->127.0.0.1:11434: wsarecv: An existing connection was forcibly closed by the remote host.",closed,2025-02-04T17:34:39Z,2025-03-04T15:56:46Z
ollama/ollama,2830845411,8825,Cuda malloc error,closed,2025-02-04T17:14:15Z,2025-03-04T15:56:28Z
ollama/ollama,2830600346,8822,Possibility for Proxying Ollama to local other machine?,closed,2025-02-04T15:29:57Z,2025-03-04T15:54:43Z
ollama/ollama,2829537246,8818,does ollama support windows 7,closed,2025-02-04T09:02:46Z,2025-03-26T12:15:02Z
ollama/ollama,2829237167,8813,"Error: could not connect to ollama app, is it running?",closed,2025-02-04T06:15:47Z,2025-03-04T15:54:26Z
ollama/ollama,2828821402,8806,Empty supported_types list prevents GPU detection for older AMD GPUs (RX 5700 XT) in official Ollama distribution,closed,2025-02-04T00:07:01Z,2025-02-21T16:57:18Z
ollama/ollama,2828377778,8798,tools: use PDA sampler to force tool output to be JSON for supported models,open,2025-02-03T19:44:54Z,
ollama/ollama,2828312409,8796,BUG: Deserialization for JSON Schema is incorrect,closed,2025-02-03T19:08:51Z,2025-04-16T22:22:39Z
ollama/ollama,2828293974,8795,Load model into NVME SSD,closed,2025-02-03T19:00:39Z,2025-03-04T15:53:58Z
ollama/ollama,2827839204,8789,Apple M1 Max could not run ollama 0.5.7 with mac OS Sequoia version 15.3,open,2025-02-03T15:28:52Z,
ollama/ollama,2827406203,8788,Ollama response 403 to OPTION requests on /api/tags,closed,2025-02-03T12:42:47Z,2025-03-04T15:53:15Z
ollama/ollama,2827164657,8787,List available models from remote server,closed,2025-02-03T10:54:35Z,2025-02-07T11:15:56Z
ollama/ollama,2826630647,8783,Ollama Auto-Starts on Windows Without User Permission,open,2025-02-03T07:27:53Z,
ollama/ollama,2826088295,8779,When using open-webui and others ollama seems to struggle stopping/unloading/switching models,closed,2025-02-02T23:34:28Z,2025-04-13T15:27:44Z
ollama/ollama,2826085195,8778,Feature: Parallel processing of embeddings?,closed,2025-02-02T23:27:24Z,2025-04-13T15:22:22Z
ollama/ollama,2826047692,8777,Adding support for Intel GPUs,closed,2025-02-02T22:14:47Z,2025-02-22T21:28:28Z
ollama/ollama,2825995252,8776,Over VRAM allocation - Error in DeekSeek R1:671B model distribution on MI210,open,2025-02-02T20:27:37Z,
ollama/ollama,2825557706,8770,Error: llama runner process has terminated: exit status 2,open,2025-02-02T02:20:43Z,
ollama/ollama,2825380269,8763,K/V Context Quantisation not working for unsloth DeepSeek R1 671B Q1,closed,2025-02-01T19:15:43Z,2025-02-14T23:26:27Z
ollama/ollama,2824988211,8749,ubuntu24.04 The latest ollama version cannot be installed,open,2025-02-01T06:07:44Z,
ollama/ollama,2824384150,8735,ollama does not utilize HBM3 memory on MI300A,open,2025-01-31T20:59:35Z,
ollama/ollama,2824373298,8734,Out of Memory Error,closed,2025-01-31T20:51:06Z,2025-03-04T15:52:25Z
ollama/ollama,2824241609,8732,RFE: Please do not remove the generate context parameter,open,2025-01-31T19:29:31Z,
ollama/ollama,2822089758,8717,tools support seems broken for most models,closed,2025-01-30T23:52:52Z,2025-01-31T22:03:10Z
ollama/ollama,2821716070,8703,Multi-GPU (AMD) Performance Regression in Ollama with ROCm 6.3.1,open,2025-01-30T20:07:05Z,
ollama/ollama,2821211479,8696,No more binaries?,closed,2025-01-30T15:59:43Z,2025-01-30T16:03:30Z
ollama/ollama,2820234513,8689,Error LLama runner process has terminated: %!w(<nil>),open,2025-01-30T08:49:09Z,
ollama/ollama,2820126992,8687,Issue with Ollama Model Download: Restart Automatically or Throws an Error.,closed,2025-01-30T07:43:14Z,2025-02-19T06:27:28Z
ollama/ollama,2819400345,8674,No compatible GPUs were discovered,closed,2025-01-29T21:47:22Z,2025-03-04T15:50:34Z
ollama/ollama,2819221143,8671,How do I remove a model which I have downloaded,closed,2025-01-29T20:28:31Z,2025-01-29T23:20:31Z
ollama/ollama,2819110416,8670,Ollama official website API for fetching the models and its information,open,2025-01-29T19:40:32Z,
ollama/ollama,2818555937,8667,"deepseek-r1:671b Q4_K_M: error=""model requires more system memory (446.3 GiB) than is available",open,2025-01-29T15:33:31Z,
ollama/ollama,2818034521,8655,GPU process at 1-3% when running Deepseek R1 32b,closed,2025-01-29T12:09:24Z,2025-03-04T15:49:00Z
ollama/ollama,2817169473,8648,olama installer should ask in drive user wants to install it,closed,2025-01-29T03:40:28Z,2025-04-13T15:19:41Z
ollama/ollama,2815629446,8632,Downloading a model with `ollama pull` or `ollama run` stalls,closed,2025-01-28T13:09:40Z,2025-03-04T15:39:48Z
ollama/ollama,2814669000,8624,Deepseek 80% size reduction,closed,2025-01-28T05:27:54Z,2025-03-04T15:48:05Z
ollama/ollama,2814178540,8620,"Add support fo Qwen 2.5 VL models (3B, 7B and 32B) instruct versions",closed,2025-01-27T22:20:04Z,2025-01-30T19:09:04Z
ollama/ollama,2814039333,8618,Support Janus-Pro-7b for vision models,open,2025-01-27T20:54:56Z,
ollama/ollama,2813943892,8614,"Problems with deepseek-r1:671b, ollama keeps crashing on long answers",closed,2025-01-27T20:04:40Z,2025-03-31T19:54:48Z
ollama/ollama,2812486439,8605,Error fetching  ANY model locally,open,2025-01-27T09:25:12Z,
ollama/ollama,2812269390,8602,Deepseek-R1 671B - Segmentation Fault Bug,closed,2025-01-27T07:27:36Z,2025-03-31T19:54:48Z
ollama/ollama,2811958419,8599,"Error: an error was encountered while running the model: unexpected EOF (8x H100, deepseek-r1:671b)",closed,2025-01-27T02:25:04Z,2025-03-31T19:54:47Z
ollama/ollama,2811838719,8598,Error Running Mistral Nemo Imported from .safetensors,closed,2025-01-26T23:15:22Z,2025-03-04T15:47:07Z
ollama/ollama,2811701408,8597,"Error: llama runner process has terminated: error loading model: unable to allocate CUDA0 buffer (4x L40S, 384GB system RAM, Deepseek-R1)",closed,2025-01-26T17:56:11Z,2025-01-30T18:05:31Z
ollama/ollama,2811633348,8594,Ollama stops accessing GPU and Reverts to CPU after runing for extended periods,closed,2025-01-26T15:52:00Z,2025-01-27T15:55:33Z
ollama/ollama,2811375381,8590,Improve Documentation for Ollama,open,2025-01-26T07:39:33Z,
ollama/ollama,2811325311,8588,Qwen not recognizing function / tools,closed,2025-01-26T05:11:59Z,2025-01-26T22:40:01Z
ollama/ollama,2810930718,8579,llama.cpp server API compatibility,closed,2025-01-25T11:17:10Z,2025-04-07T17:52:04Z
ollama/ollama,2810620860,8571,running deepseek r1 671b on 64GB / 128GB ram mac gives `Error: llama runner process has terminated: signal: killed`,closed,2025-01-25T00:07:48Z,2025-03-31T19:54:47Z
ollama/ollama,2810087681,8569,Linux: Compiling Ollama with AVX-512 and CUDA support,closed,2025-01-24T18:13:32Z,2025-03-04T15:46:44Z
ollama/ollama,2809182773,8565,Error when trying to download  deepseek-r1:7b,open,2025-01-24T11:14:17Z,
ollama/ollama,2805592284,8542,Try to add finetuned model MiniCPM-V 2.6,closed,2025-01-23T00:10:05Z,2025-03-04T15:45:19Z
ollama/ollama,2805289310,8541,I should not have to write the full model name,closed,2025-01-22T20:32:10Z,2025-04-14T19:52:35Z
ollama/ollama,2804977080,8537,Ollama stops giving outputs after a few runs,closed,2025-01-22T17:37:05Z,2025-03-04T15:44:49Z
ollama/ollama,2803290989,8528,don't show the thinking process,closed,2025-01-22T03:40:56Z,2025-03-04T15:43:34Z
ollama/ollama,2801494683,8517,Missing tool support for DeepSeek-R1 Distillates based on Qwen,open,2025-01-21T11:10:11Z,
ollama/ollama,2800599776,8512,"""mkdir: permission denied"" preventing startup when home folder parents do not have permission",closed,2025-01-21T03:15:50Z,2025-01-24T09:28:42Z
ollama/ollama,2798542501,8498,Network issues with pulling model from ollama,closed,2025-01-20T08:20:28Z,2025-03-04T15:36:53Z
ollama/ollama,2798176005,8495,"Why do I keep getting ""@@@@"" as responses?",open,2025-01-20T04:47:09Z,
ollama/ollama,2797924474,8491,MacApp fails to build when building from source,open,2025-01-20T00:32:59Z,
ollama/ollama,2797755322,8489,"A new, much more relaxed way to use the Models offered by Ollama ( Sauraya )",open,2025-01-19T18:04:59Z,
ollama/ollama,2797559031,8484,Issue with Ollama Model Download: Progress Reverting During Download,closed,2025-01-19T10:48:15Z,2025-03-04T15:36:35Z
ollama/ollama,2796575411,8475,ollama/ollama:rocm not detecting AMD GPU being passed in,closed,2025-01-18T01:48:35Z,2025-03-04T19:02:16Z
ollama/ollama,2796566382,8473,HSA_OVERRIDE_GFX_VERSION_0 while running on only one GPU,open,2025-01-18T01:28:21Z,
ollama/ollama,2793837154,8462,Enhance JSON Schema Support to Include Arrays and Complex Types,open,2025-01-16T21:44:24Z,
ollama/ollama,2793789463,8460,Llama-3_1-Nemotron-51B-Instruct,open,2025-01-16T21:21:32Z,
ollama/ollama,2792105255,8453,support ReaderLM-v2,open,2025-01-16T09:02:14Z,
ollama/ollama,2788163304,8427,0.5.5 Model Creation on Windows Seems Broken,closed,2025-01-14T19:52:57Z,2025-01-15T03:01:25Z
ollama/ollama,2788157945,8426,Ollama does not use GPU after hibernation,closed,2025-01-14T19:49:39Z,2025-01-15T07:49:27Z
ollama/ollama,2787551152,8424,requesting support new model: MiniCPM-o-2_6,open,2025-01-14T15:47:24Z,
ollama/ollama,2787549208,8423,save with OLLAMA_MODELS set doesn't work anymore in 0.5.5,open,2025-01-14T15:46:45Z,
ollama/ollama,2786791763,8419,Does ollama support video as input? ,closed,2025-01-14T10:33:55Z,2025-01-28T21:16:00Z
ollama/ollama,2786257669,8414,[Feature] Support Intel GPUs,open,2025-01-14T04:58:03Z,
ollama/ollama,2785519640,8406,Pulling models resets the download on raspberry pi 5,closed,2025-01-13T21:50:44Z,2025-03-04T15:36:23Z
ollama/ollama,2782126283,8387,Ollama not completing chat request ,closed,2025-01-11T20:05:58Z,2025-01-12T13:35:35Z
ollama/ollama,2778091842,8365,"When I use multiple GPUs, the utilization is very low.How can I configure it to maximize GPU utilization and reduce the reasoning time?",closed,2025-01-09T15:10:55Z,2025-01-24T09:42:35Z
ollama/ollama,2775164105,8345,llama3.2-vision does not support tools,closed,2025-01-08T11:34:22Z,2025-01-15T21:25:43Z
ollama/ollama,2771961006,8330,Using the Ollama 0.5.4 will cause the pull progress to decrease instead of increase.,closed,2025-01-07T05:54:08Z,2025-03-04T15:36:00Z
ollama/ollama,2771113169,8323,Manual linux install: runners/cuda_v11_avx/ollama_llama_server: undefined symbol: ggml_backend_cuda_reg,closed,2025-01-06T17:27:49Z,2025-03-04T15:18:20Z
ollama/ollama,2769724828,8314,An existing connection was forcibly closed by the remote host.,closed,2025-01-06T03:09:32Z,2025-01-06T03:30:17Z
ollama/ollama,2768803219,8305,Speed ten times slower than llamafile,open,2025-01-04T11:49:09Z,
ollama/ollama,2767355995,8293,Ollama - Gentoo Linux support ,open,2025-01-03T10:42:43Z,
ollama/ollama,2766900877,8291,disable cpu offload for runing llm,closed,2025-01-03T02:52:35Z,2025-01-16T00:06:00Z
ollama/ollama,2761061859,8258,Error: an error was encountered while running the model: unexpected EOF,closed,2024-12-27T16:22:40Z,2024-12-31T03:26:28Z
ollama/ollama,2759846975,8248,Unexpected Connection Closure and GPU Memory Not Releasing,closed,2024-12-26T14:40:51Z,2025-04-19T20:08:25Z
ollama/ollama,2759431080,8246, Significant Performance Differences of ARM64 Installation Package Across Different CPU Architectures,closed,2024-12-26T07:57:42Z,2025-01-13T01:46:47Z
ollama/ollama,2758668018,8238,vocabulary is larger than expected,closed,2024-12-25T09:26:30Z,2024-12-27T01:45:41Z
ollama/ollama,2756724761,8222,Change ToolFunction->Parameters to json.RawMessage like in the Format property,closed,2024-12-23T21:15:28Z,2025-04-16T22:25:18Z
ollama/ollama,2753366339,8188,Corrupt output on multiple GPU in Windows 11,closed,2024-12-20T19:27:13Z,2025-01-16T14:12:20Z
ollama/ollama,2750783908,8178,"qwen 2.5 coder stuck ""Stopping""",open,2024-12-19T15:59:26Z,
ollama/ollama,2748224813,8158,IBM Granite MoE & Dense-2b is very slow when KV Cache quantization is enabled,open,2024-12-18T16:11:21Z,
ollama/ollama,2748213456,8157,falcon3:10b gives empty response sometimes,open,2024-12-18T16:06:07Z,
ollama/ollama,2747425045,8154,I can not connect to 11434 port,open,2024-12-18T10:30:19Z,
ollama/ollama,2746317450,8147,"mixtral:8x7b fails to run with a ""missing tensor"" error.",closed,2024-12-17T23:21:37Z,2024-12-20T00:42:05Z
ollama/ollama,2746022117,8144,"When models don't fit in VRAM, Issue alert/confirmation instead of running and freezing computer for hours",open,2024-12-17T20:46:20Z,
ollama/ollama,2740094415,8099,ollama run silently truncating prompt,closed,2024-12-14T18:45:58Z,2024-12-17T19:35:32Z
ollama/ollama,2738834831,8089,arch linux package missing cuda v11 runners,closed,2024-12-13T17:10:32Z,2025-03-13T23:45:32Z
ollama/ollama,2738235263,8086,OLLAMA_TMPDIR ignored when ollama create,closed,2024-12-13T12:01:40Z,2024-12-16T14:26:19Z
ollama/ollama,2736411159,8074,"Windows NUMA 4 socket, 144 core system, default thread count causes very poor performance",closed,2024-12-12T16:48:02Z,2025-03-31T19:54:47Z
ollama/ollama,2735122133,8066,"ollama 0.5.1 is detecting my NVIDIA Tesla M40, but they are not used. ",closed,2024-12-12T07:49:41Z,2025-02-25T18:23:34Z
ollama/ollama,2734974366,8063,Ollama Not Respecting Structured Outputs,open,2024-12-12T06:21:00Z,
ollama/ollama,2734792165,8062,llama3.1 tool calling issue with role 'system',closed,2024-12-12T04:47:00Z,2025-01-15T18:51:30Z
ollama/ollama,2734395933,8058,"CUSTOM_CPU_FLAGS="""" / non avx2 build",closed,2024-12-12T00:58:13Z,2025-04-09T19:15:50Z
ollama/ollama,2732812651,8045,Ollama run hf.co - Error 401: Invalid username or password,closed,2024-12-11T12:12:35Z,2024-12-20T22:13:03Z
ollama/ollama,2724862885,7991,"{""error"":""json: cannot unmarshal object into Go struct field GenerateRequest.format of type string""}",closed,2024-12-07T23:59:01Z,2024-12-08T01:50:38Z
