repo,title,created_at,closed_at
ollama/ollama,amdgpu: Queue memory allocated to wrong device,2025-02-26 18:21:18+00:00,2025-03-07 23:34:18+00:00
ollama/ollama,Magma Model Support.,2025-02-26 17:04:11+00:00,
ollama/ollama,Failure when embedded with `num_ctx`,2025-02-26 15:33:29+00:00,2025-03-03 17:32:54+00:00
ollama/ollama,Streaming documentation error,2025-02-26 15:27:33+00:00,2025-03-03 08:16:20+00:00
ollama/ollama,Granite 3.2,2025-02-26 15:04:15+00:00,2025-03-04 21:31:25+00:00
ollama/ollama,ollama do not use only gpus,2025-02-26 11:57:33+00:00,2025-02-28 06:18:50+00:00
ollama/ollama,"The variable ""ollama_origins"" in the Docker image cannot be overwritten",2025-02-26 09:46:46+00:00,2025-03-04 16:40:32+00:00
ollama/ollama,deepseek don´t answer,2025-02-26 09:35:31+00:00,2025-03-04 16:40:12+00:00
ollama/ollama,"Intermittent hanging/stalling and ""llama runner process no longer running"" error on CPU with specific models (Windows 11, Ryzen 5800X, RTX 3060)",2025-02-26 07:37:14+00:00,2025-03-10 20:48:27+00:00
ollama/ollama,Keep alive failed when use the openai API,2025-02-26 04:51:19+00:00,2025-04-13 16:15:32+00:00
ollama/ollama,`ollama ls` fails silently when encountering unknown digests,2025-02-26 04:04:35+00:00,
ollama/ollama,How to Customize a model Import from GGUF supporting tools call,2025-02-26 02:19:58+00:00,2025-03-04 16:39:42+00:00
ollama/ollama,Ollama segfaults,2025-02-26 00:45:08+00:00,2025-02-26 21:33:32+00:00
ollama/ollama,"ollama run org/deepseek-r1-uncensored : Error: Post ""http://127.0.0.1:11434/api/generate"": EOF",2025-02-25 20:36:25+00:00,
ollama/ollama,Any model i try run ends up generate garbage,2025-02-25 17:48:13+00:00,
ollama/ollama,BF16 gguf file model import regression,2025-02-25 15:24:03+00:00,2025-02-25 19:26:16+00:00
ollama/ollama,long context windows with llama3.3,2025-02-25 15:19:45+00:00,2025-03-04 16:39:30+00:00
ollama/ollama,support for openai operator,2025-02-25 15:06:02+00:00,
ollama/ollama,Nomic Embed text v2,2025-02-25 14:02:07+00:00,
ollama/ollama,"Importing RomboUltima-32B Fails with ""unknown data type: U8"" in Ollama",2025-02-25 11:35:15+00:00,2025-03-04 16:39:14+00:00
ollama/ollama,support for deepseek r1- r0,2025-02-25 11:35:13+00:00,2025-03-04 16:39:01+00:00
ollama/ollama,Error: mkdir /home/grima/ollama: permission denied after changing download directory for models,2025-02-25 10:42:08+00:00,2025-03-04 16:38:42+00:00
ollama/ollama,systemd service fails to start,2025-02-25 09:53:30+00:00,2025-02-25 10:03:00+00:00
ollama/ollama,need  QVQ-72B-Preview,2025-02-25 09:28:37+00:00,
ollama/ollama,autogen,2025-02-25 08:53:35+00:00,
ollama/ollama,Flash Attention Enabled Incorrectly Due to Fallback in Head Count Metadata,2025-02-25 08:47:06+00:00,
ollama/ollama,CVE-2024-45338,2025-02-25 08:34:06+00:00,
ollama/ollama,"msg=""llama runner terminated"" error=""exit status 2""",2025-02-25 07:55:34+00:00,2025-03-03 21:01:20+00:00
ollama/ollama,"MultiModality [500] Internal Server Error - {""error"":""POST predict: Post \""http://127.0.0.1:54956/completion\"": EOF""}",2025-02-25 07:40:40+00:00,
ollama/ollama,Windows portable mode?,2025-02-25 07:28:59+00:00,
ollama/ollama,How to Enable Flash Attention in Ollama Docker Deployment?,2025-02-25 07:02:42+00:00,2025-03-04 16:38:29+00:00
ollama/ollama,ollama create can't detect Modelfile,2025-02-25 06:43:35+00:00,2025-03-04 16:38:19+00:00
ollama/ollama,Embedding failed after some requests,2025-02-25 03:53:13+00:00,
ollama/ollama,automatically set context length to model context length,2025-02-24 19:44:46+00:00,
ollama/ollama,"Ubuntu 24.10 128G RAM, 2x RTX A4000 ollama run deepseek-r1:70b-llama-distill-fp16 crashes desktop env.",2025-02-24 19:36:46+00:00,2025-02-28 12:55:27+00:00
ollama/ollama,tcp: lookup dd20bb891979d25aebc8bec07b2b3bbc.r2.cloudflarestorage.com: no such host,2025-02-24 18:23:15+00:00,2025-03-06 19:40:20+00:00
ollama/ollama,⚡ Ollama parallel configuration tweaks for more workloads on the same server,2025-02-24 18:01:22+00:00,
ollama/ollama,Sapphire Rapids CPU performance issues on windows,2025-02-24 15:32:59+00:00,2025-02-24 17:18:20+00:00
ollama/ollama,Unsupported JetPack version detected.  GPU may not be supported,2025-02-24 14:54:18+00:00,
ollama/ollama,How to fix this failed to fix semaphore error? is it related to CONCURRENCY_TASK_LIMIt,2025-02-24 12:50:47+00:00,2025-03-04 16:38:06+00:00
ollama/ollama,How can I run the text embedding API offline?,2025-02-24 12:35:40+00:00,2025-02-27 14:45:21+00:00
ollama/ollama,Feature Request 👍  微信交流群,2025-02-24 10:49:43+00:00,
ollama/ollama,llama3.2-vision really slow when already in VRAM - high load duration,2025-02-24 06:56:28+00:00,2025-03-04 16:37:48+00:00
ollama/ollama,8 GPUs want to start 8 same models,2025-02-24 04:07:42+00:00,
ollama/ollama,需要ollama支持加载同个模型的多个gguf文件,2025-02-24 03:42:49+00:00,
ollama/ollama,simplescaling/s1 by Stanford,2025-02-24 03:38:18+00:00,
ollama/ollama,Don't let politics pollutes the community: request removal of r1-1776,2025-02-24 02:57:39+00:00,
ollama/ollama,Ollama performing better with fewer threads,2025-02-24 02:23:56+00:00,
ollama/ollama,ollama --version always return 0.0.0,2025-02-23 19:45:28+00:00,2025-02-25 17:03:29+00:00
ollama/ollama,Ollama does not work with Linux kernel 5.15.173 using AMD GPU (ROCm error),2025-02-23 17:21:36+00:00,
ollama/ollama,Add response to logs,2025-02-23 16:38:50+00:00,
ollama/ollama,Ollama Model download problem (Restarting) on windows,2025-02-23 16:07:45+00:00,2025-03-04 15:40:14+00:00
ollama/ollama,Moonlight-16B-A3B please！,2025-02-23 16:01:02+00:00,
ollama/ollama,Ollama can't find Nvidia GPU via CUDA while other CUDA programs can,2025-02-23 15:40:03+00:00,2025-03-26 12:33:00+00:00
ollama/ollama,RAGFLOW :Website does not exist,2025-02-23 10:09:57+00:00,
ollama/ollama,GPU VRAM Usage Timeout and Model Loading Failure in Offline Environment,2025-02-23 02:44:38+00:00,2025-02-23 03:51:41+00:00
ollama/ollama,cudaMalloc failed: out of memory - ubuntu server - 4 16 GB GPUs & 768 GB RAM - deepseek-r1:671b,2025-02-23 01:20:54+00:00,2025-03-04 16:31:49+00:00
ollama/ollama,xLSTM please!,2025-02-22 19:48:28+00:00,
ollama/ollama,Ollama model stops working after reboot (EC2 / Linux) (Default EBS),2025-02-22 18:56:00+00:00,2025-02-23 08:32:08+00:00
ollama/ollama,gpu VRAM usage didn't recover within timeout   Error: llama runner process has terminated: error:Could not initialize Tensile host: No devices found,2025-02-22 12:59:21+00:00,2025-03-04 16:31:30+00:00
ollama/ollama,"Ovis2 series, really good at OCR!",2025-02-22 12:09:43+00:00,
ollama/ollama,Sig11 with mlx backend,2025-02-22 11:48:10+00:00,2025-02-23 00:19:03+00:00
ollama/ollama,"When running DEEPSEEK with Ollama, model crashes occur(2)",2025-02-22 10:53:46+00:00,2025-04-13 16:14:38+00:00
ollama/ollama,"ERROR msg=""waiting for server to become available"" status=""llm server not responding""",2025-02-22 10:31:02+00:00,
ollama/ollama,"Ability to specify GPU priority for model splitting, and don't split model unless needed",2025-02-22 08:30:14+00:00,2025-04-13 16:13:57+00:00
ollama/ollama,How to automatically start the Ollama serve On MacOS,2025-02-22 06:29:04+00:00,
ollama/ollama,"options (temp, etc) print values list in python",2025-02-22 03:09:16+00:00,2025-04-08 08:18:30+00:00
ollama/ollama,"Ollama running model exception, exception:/ sysdeps/unix/sysv/linux/wait4.c:",2025-02-22 03:06:49+00:00,
ollama/ollama,ollama in raspberry,2025-02-21 21:53:05+00:00,2025-03-26 12:31:57+00:00
ollama/ollama,Remove unnecessary dependencies from sampliing in new engine,2025-02-21 18:47:19+00:00,2025-03-16 19:17:39+00:00
ollama/ollama,Use json unmarshal for sampler options in new engine,2025-02-21 18:46:12+00:00,2025-04-16 22:18:46+00:00
ollama/ollama,Resolving ValueError: Unsupported Message Type Error in LangGraph and Ollama Integration,2025-02-21 15:53:38+00:00,2025-03-04 16:30:08+00:00
ollama/ollama,GenerateResponse.Metrics incorrect for model load,2025-02-21 15:34:52+00:00,
ollama/ollama,Is the model running into a blockage?,2025-02-21 11:53:54+00:00,2025-03-26 12:31:02+00:00
ollama/ollama,Suggeestion: Add environment variable for configuring Hugging Face mirror endpoint,2025-02-21 09:28:06+00:00,2025-03-03 03:21:24+00:00
ollama/ollama,Ola-7b,2025-02-21 07:13:22+00:00,
ollama/ollama,please add support for rock-chip NPU,2025-02-21 07:01:54+00:00,
ollama/ollama,Allow Option to Use Original (Unquantized) Models in Model Registry,2025-02-21 06:34:28+00:00,2025-02-21 17:31:53+00:00
ollama/ollama,couldnt find ggml_backend,2025-02-21 06:25:16+00:00,
ollama/ollama,R1 1776,2025-02-21 05:08:45+00:00,2025-02-22 09:24:47+00:00
ollama/ollama,无法加载所有GPU,2025-02-21 03:57:08+00:00,2025-03-04 16:28:36+00:00
ollama/ollama,"There is no model displayed in ""ollama list"".",2025-02-21 03:09:46+00:00,2025-03-04 16:28:23+00:00
ollama/ollama,[docker]Error LLama runner process has terminated:broken pipe,2025-02-21 02:57:44+00:00,
ollama/ollama,Support for Qwen2.5-VL Model,2025-02-21 02:15:36+00:00,2025-02-21 17:33:09+00:00
ollama/ollama,I have 1.6T of space but the operation failed. Maybe it is an ollama allocation problem?,2025-02-21 01:48:23+00:00,2025-02-21 12:11:00+00:00
ollama/ollama,can i install grok3 using ollama command in local environment??,2025-02-20 20:10:14+00:00,2025-03-04 16:28:03+00:00
ollama/ollama,Add support for opentelemetry tracing,2025-02-20 15:39:03+00:00,2025-02-27 22:13:46+00:00
ollama/ollama,mradermacher / deepseek-moe-16b,2025-02-20 15:00:44+00:00,
ollama/ollama,Performance downgrade on 2-way AMD EPYC 9654 after updating to Ollama 0.5.11,2025-02-20 14:36:37+00:00,2025-02-20 20:22:37+00:00
ollama/ollama,ollama run deepseek-r1:671b  it always downloads the model to the default location,2025-02-20 13:31:08+00:00,2025-04-13 16:12:27+00:00
ollama/ollama,RAGFLOW : Website does not exist,2025-02-20 13:05:17+00:00,2025-02-23 10:01:38+00:00
ollama/ollama,"When running DEEPSEEK with Ollama, model crashes occur",2025-02-20 12:34:52+00:00,2025-03-31 19:54:50+00:00
ollama/ollama,Error: an error was encountered while running the model: CUDA error: unspecified launch failure,2025-02-20 08:47:32+00:00,
ollama/ollama,question about ＂ollama num parallel＂,2025-02-20 08:22:27+00:00,2025-02-20 09:59:54+00:00
ollama/ollama,did not use gpu,2025-02-20 08:02:04+00:00,2025-02-21 15:23:59+00:00
ollama/ollama,"msg=""llama runner terminated"" error=""exit status 2",2025-02-20 07:22:25+00:00,
ollama/ollama,Error: llama runner process has terminated: exit status 2,2025-02-20 04:35:59+00:00,
ollama/ollama,"WARN: msg=""bad manifest"" name=registry.ollama.ai/library/deepseek-r1:latest.meta error=""invalid character 'i' in literal false (expecting 'a')""",2025-02-20 04:17:43+00:00,2025-02-21 05:27:28+00:00
ollama/ollama,"Changed OLLAMA INSTALL_DIR ,but it can't run",2025-02-20 02:57:49+00:00,2025-02-27 02:57:44+00:00
ollama/ollama,CORS error x-stainless-timeout,2025-02-20 00:51:57+00:00,2025-02-20 17:49:27+00:00
ollama/ollama,add token counting api call,2025-02-19 20:12:27+00:00,2025-02-25 23:02:07+00:00
ollama/ollama,add max context window to /api/tags,2025-02-19 20:10:43+00:00,2025-02-25 23:00:32+00:00
ollama/ollama,Ollama just gives out @@@@@@@@@ as answer,2025-02-19 15:25:07+00:00,
ollama/ollama,Is there any method to run a model on multiple physical servers with ollama?,2025-02-19 14:22:20+00:00,2025-03-04 16:27:30+00:00
ollama/ollama,The following model is poorly supported,2025-02-19 13:54:36+00:00,2025-02-21 02:21:12+00:00
ollama/ollama,想问下怎么在ollama启动模型的时候设置其上下文长度?,2025-02-19 12:01:01+00:00,2025-03-04 16:27:13+00:00
ollama/ollama,"cannot be used with preferred buffer type ROCm_Host, using CPU instead",2025-02-19 11:12:04+00:00,2025-03-04 16:26:30+00:00
ollama/ollama,Speculative Decoding for faster inference.,2025-02-19 09:57:36+00:00,
ollama/ollama,The model stays in memory,2025-02-19 07:26:42+00:00,2025-02-19 08:26:10+00:00
ollama/ollama,timed out waiting for llama runner to start - progress 0.00 -,2025-02-19 06:07:29+00:00,2025-03-08 11:22:09+00:00
ollama/ollama,SIGBUS Bus Error and VRAM Allocation Issue When Running `ollama run deepseek-r1:32b`,2025-02-19 01:21:16+00:00,2025-02-20 09:58:41+00:00
ollama/ollama,perplexity-ai/r1-1776,2025-02-18 22:00:25+00:00,2025-02-25 00:31:49+00:00
ollama/ollama,Get models with ability to call functions/tools,2025-02-18 20:14:55+00:00,2025-03-04 16:24:03+00:00
ollama/ollama,Ollama question,2025-02-18 16:32:34+00:00,
ollama/ollama,Ollama freezes after running for about 30 minutes,2025-02-18 14:10:41+00:00,
ollama/ollama,"When I run any model using 'ollama run', there is a chance it will output a series of '@' characters.",2025-02-18 08:46:39+00:00,2025-04-17 09:47:21+00:00
ollama/ollama,Ollama call failed with status code 500: error starting runner: open NUL: The system cannot find the file specified.,2025-02-18 08:44:31+00:00,
ollama/ollama,ollama list is gone for a few minutes,2025-02-18 07:40:42+00:00,2025-03-04 16:22:03+00:00
ollama/ollama,🪟 Windows 11 24H2 | Smart App Control Blocking Ollama | Unsafe,2025-02-18 07:07:55+00:00,
ollama/ollama,How can I find the local model of Ollama.,2025-02-18 02:59:02+00:00,2025-03-04 16:21:48+00:00
ollama/ollama,ollama run deepseek  error,2025-02-18 02:36:34+00:00,2025-03-04 07:26:52+00:00
ollama/ollama,"When the num_ctx value is set to a larger number, the speed of token generation decreases.",2025-02-18 02:29:30+00:00,2025-03-04 16:21:04+00:00
ollama/ollama,Ollama not running with ROCm backend?,2025-02-17 23:17:51+00:00,
ollama/ollama,Using local models with huggingface autotokenizer,2025-02-17 18:19:21+00:00,2025-03-04 16:20:28+00:00
ollama/ollama,Crashes when running deepseek-r1:671b because K-shift,2025-02-17 11:39:21+00:00,2025-03-31 19:54:49+00:00
ollama/ollama,ollama miscalulates CUDA memory to allocate (deepseek-r1:671b),2025-02-17 11:16:46+00:00,
ollama/ollama,`ollama server (start|stop|logs)`,2025-02-17 10:33:15+00:00,
ollama/ollama,Unable to use GPU at all on windows,2025-02-17 08:50:35+00:00,
ollama/ollama,Unable to start ollama normally,2025-02-17 07:14:39+00:00,2025-03-04 16:19:44+00:00
ollama/ollama,getting errors when running ollama serve on my m1 mac mini after last update a couple days ago,2025-02-17 03:04:17+00:00,
ollama/ollama,"msg=""gpu VRAM usage didn't recover within timeout""",2025-02-17 02:50:20+00:00,2025-03-04 16:19:23+00:00
ollama/ollama,add DeepSeek v3 on downloaded,2025-02-17 00:02:20+00:00,2025-03-04 16:19:08+00:00
ollama/ollama,Model Creation seems still doesn't work,2025-02-16 20:52:37+00:00,2025-03-04 16:18:47+00:00
ollama/ollama,Error: llama runner process has terminated: GGML_ASSERT(tensor->op == GGML_OP_UNARY) failed,2025-02-16 12:58:46+00:00,2025-02-16 14:05:01+00:00
ollama/ollama,systemd service fails to start,2025-02-16 09:52:27+00:00,2025-02-16 14:52:04+00:00
ollama/ollama,Does ollama support multi-node pipeline inference?,2025-02-16 06:21:34+00:00,2025-03-04 16:18:06+00:00
ollama/ollama,SPAM in your model database,2025-02-15 12:52:07+00:00,
ollama/ollama,Help Needed: Cloud Run Deployment Failing to Listen on PORT 8080 Google Cloud Run,2025-02-15 12:47:06+00:00,2025-03-04 16:17:49+00:00
ollama/ollama,How can I connect to Ollama's server?,2025-02-15 06:41:54+00:00,2025-03-04 16:17:19+00:00
ollama/ollama,llama server loading timed out in windows server 2022 vm,2025-02-15 05:45:53+00:00,2025-02-24 09:10:41+00:00
ollama/ollama,ODR violations from llama.cpp/common/json.hpp,2025-02-14 19:06:42+00:00,2025-04-13 16:08:38+00:00
ollama/ollama,APIkey,2025-02-14 17:15:00+00:00,
ollama/ollama,Emerald Rapids host - AMX instruction not recognized,2025-02-14 16:23:05+00:00,2025-03-26 12:28:01+00:00
ollama/ollama,Ollam 0.5.9 run  deepseek-r1:671b,2025-02-14 12:59:14+00:00,2025-03-31 19:54:49+00:00
ollama/ollama,cant pull/run,2025-02-14 11:43:30+00:00,2025-03-04 07:28:11+00:00
ollama/ollama,tls: failed to verify certificate: x509: certificate signed by unknown authority,2025-02-14 11:18:07+00:00,2025-03-04 07:28:38+00:00
ollama/ollama,return final prompt for generating / chat completion,2025-02-14 10:48:17+00:00,2025-03-04 16:16:12+00:00
ollama/ollama,support nvidia/Cosmos-1.0-Prompt-Upsampler-12B-Text2World,2025-02-14 10:37:12+00:00,2025-03-09 08:22:05+00:00
ollama/ollama,update failure,2025-02-14 08:46:26+00:00,
ollama/ollama,H800 Support Need,2025-02-14 07:49:51+00:00,2025-03-04 16:15:44+00:00
ollama/ollama,"Enabling tools breaks stream=True on /v1 endpoint, only returns a single complete response",2025-02-14 07:37:58+00:00,
ollama/ollama,Ollama 0.5.9 Update make my CPU inference slower,2025-02-14 05:38:23+00:00,2025-02-20 20:22:37+00:00
ollama/ollama,"Enabling tools breaks stream=True on /v1 endpoint, only returns a single complete response",2025-02-14 04:18:18+00:00,2025-02-14 05:24:53+00:00
ollama/ollama,ps show 100%GPU but running on CPU,2025-02-13 12:07:20+00:00,2025-02-14 11:05:47+00:00
ollama/ollama,"Issue: On windows, when creating a variant from a submodel with a tag, it tries to make a folder with a "":"".",2025-02-13 10:11:23+00:00,2025-03-04 16:15:28+00:00
ollama/ollama,Error: an error was encountered while running the model: unexpected EOF,2025-02-13 06:59:24+00:00,2025-03-31 19:54:49+00:00
ollama/ollama,CPU usage on low vram and nvidia_uvm enabled,2025-02-13 06:48:32+00:00,2025-03-04 16:14:41+00:00
ollama/ollama,"pull model error: Error: Post ""http://127.0.0.1:11434/api/show"": dial tcp 127.0.0.1:11434: connectex: No connection could be made because the target machine actively refused it.",2025-02-13 03:46:45+00:00,2025-03-04 16:14:05+00:00
ollama/ollama,Question: Structured Inputs for Tools?,2025-02-12 20:05:11+00:00,2025-04-14 23:50:37+00:00
ollama/ollama,Long system prompt results in model does not answer question according to prompt content.,2025-02-12 15:33:47+00:00,2025-03-04 16:13:37+00:00
ollama/ollama,Model process terminated abnormally,2025-02-12 14:33:38+00:00,2025-03-04 16:13:10+00:00
ollama/ollama,ollama create suddenly stops,2025-02-12 12:26:53+00:00,
ollama/ollama,How can I set Shared GPU Memory to less than 1G when creating a model using GGUF model in Ollama?,2025-02-12 11:57:58+00:00,2025-03-04 16:12:52+00:00
ollama/ollama,interaction command output with color,2025-02-12 09:49:47+00:00,2025-03-04 16:12:30+00:00
ollama/ollama,"Error: could not connect to ollama app, is it running?",2025-02-12 09:18:12+00:00,2025-03-04 16:12:20+00:00
